observation_id;access;user_id;specie_id;specie_name;location_id;location_name;latitude;longitude;resource_id;resource_secondary_id;measurement_id;trait_id;trait_name;trait_class;standard_id;standard_unit;methodology_id;methodology_name;value;value_type;precision;precision_type;precision_upper;replicates;notes
118521;1;92;1271;Porites australiensis;170;Ishigaki Island;24,50255;124,362577;421;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;9.5;mean;;;NA;;Data from Table 1, calculated as the average between the  faster and slower extending areas
118563;1;92;1151;Pavona clavus;338;Isla Contadora, Panama;8,628206;-79,037533;454;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;13.2;mean;0.61;standard_error;NA;35;Data from Table 4, its presented in cm so it was converted to mm
118564;1;92;1151;Pavona clavus;27;Uva Island, Panama;7,81446;-81,759035;454;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;9.3;mean;0.42;standard_error;NA;35;Data from Table 4, its presented in cm so it was converted to mm
118565;1;92;1159;Pavona gigantea;338;Isla Contadora, Panama;8,628206;-79,037533;454;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;8.5;mean;0.3;standard_error;NA;35;Data from Table 4, its presented in cm so it was converted to mm
118648;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.688;mean;0.333;standard_error;NA;;
118649;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.69;mean;0.343;standard_error;NA;;
118650;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.577;mean;0.15;standard_error;NA;;
118651;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.616;mean;0.219;standard_error;NA;;
118652;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.313;mean;0.182;standard_error;NA;;
118653;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.117;mean;0.211;standard_error;NA;;
118654;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.812;mean;0.066;standard_error;NA;;
118655;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.516;mean;0.227;standard_error;NA;;
118656;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.498;mean;0.227;standard_error;NA;;
118657;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.128;mean;0.193;standard_error;NA;;
118658;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.653;mean;0.161;standard_error;NA;;
118659;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.529;mean;0.288;standard_error;NA;;
118660;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.659;mean;0.135;standard_error;NA;;
118661;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.828;mean;0.314;standard_error;NA;;
118662;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.477;mean;0.238;standard_error;NA;;
118663;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.506;mean;0.182;standard_error;NA;;
118664;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.775;mean;0.473;standard_error;NA;;
118665;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.236;mean;0.219;standard_error;NA;;
118666;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.426;mean;0.1;standard_error;NA;;
118667;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;1.991;mean;0.164;standard_error;NA;;
118668;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.112;mean;0.206;standard_error;NA;;
118669;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.015;mean;0.217;standard_error;NA;;
118670;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.07;mean;0.135;standard_error;NA;;
118671;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.371;mean;0.09;standard_error;NA;;
118672;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.088;mean;0.187;standard_error;NA;;
118673;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;2.144;mean;0.158;standard_error;NA;;
118674;1;9;587;Diploastrea heliopora;402;Coast of Jeddah, Saudi Arabia, Central Red Sea;21,9994189;38,8731244;350;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;57;CT Scanning;1.772;mean;0.206;standard_error;NA;;
118838;1;9;46;Acropora cytherea;175;Galu Falhu, Maldives;4,205432;73,498778;214;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;36;Measured with callipers;58.1;mean;8.5;standard_error;NA;12;
118839;1;9;51;Acropora divaricata;175;Galu Falhu, Maldives;4,205432;73,498778;214;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;36;Measured with callipers;41.5;mean;2.69;standard_error;NA;42;
118840;1;9;79;Acropora humilis;175;Galu Falhu, Maldives;4,205432;73,498778;214;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;36;Measured with callipers;19.3;mean;2.27;standard_error;NA;25;
118841;1;9;80;Acropora hyacinthus;175;Galu Falhu, Maldives;4,205432;73,498778;214;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;36;Measured with callipers;43.3;mean;2.91;standard_error;NA;69;
118842;1;9;1237;Pocillopora verrucosa;175;Galu Falhu, Maldives;4,205432;73,498778;214;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;36;Measured with callipers;25.1;mean;1.82;standard_error;NA;38;
118843;1;9;1302;Porites lichen;175;Galu Falhu, Maldives;4,205432;73,498778;214;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;36;Measured with callipers;16.3;mean;3.2;standard_error;NA;13;
118844;1;9;1303;Porites lobata;175;Galu Falhu, Maldives;4,205432;73,498778;214;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;36;Measured with callipers;12.1;mean;0.91;standard_error;NA;55;
118845;1;9;1311;Porites nigrescens;175;Galu Falhu, Maldives;4,205432;73,498778;214;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;36;Measured with callipers;17.8;mean;2.04;standard_error;NA;40;
118877;1;1;37;Acropora cervicornis;381;Dairy Bull, Jamaica;18,46805;-77,388367;361;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;146;mean;20;standard_error;NA;4;
118878;1;1;37;Acropora cervicornis;369;Rio Bueno, Jamaica;18,479459;-77,459666;361;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;110;mean;15;standard_error;NA;4;
118879;1;1;37;Acropora cervicornis;382;Pear Tree Bottom, Jamaica;18,463817;-77,356717;361;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;125;mean;20;standard_error;NA;4;
118880;1;1;37;Acropora cervicornis;378;Coral Reef Early Warning Station, Discovery Bay, Jamaica;18,472937;-77,415307;361;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;90;mean;10;standard_error;NA;4;
118881;1;1;37;Acropora cervicornis;380;M1, Discovery Bay, Jamaica;18,472283;-77,40875;361;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;85;mean;15;standard_error;NA;4;Colony in contact with Dictyota macroalgae
118882;1;14;124;Acropora palmata;378;Coral Reef Early Warning Station, Discovery Bay, Jamaica;18,472937;-77,415307;361;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;60;mean;20;standard_error;NA;4;Colony in contact with Dictyota macroalgae
118883;1;14;124;Acropora palmata;381;Dairy Bull, Jamaica;18,46805;-77,388367;361;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;80;mean;20;standard_error;NA;4;
118884;1;14;124;Acropora palmata;369;Rio Bueno, Jamaica;18,479459;-77,459666;361;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;55;mean;20;standard_error;NA;4;
118885;1;14;124;Acropora palmata;382;Pear Tree Bottom, Jamaica;18,463817;-77,356717;361;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;65;mean;15;standard_error;NA;4;
118886;1;1;1269;Porites astreoides;381;Dairy Bull, Jamaica;18,46805;-77,388367;361;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;5.78;mean;0.64;standard_error;NA;4;Single isolated colonies
118887;1;1;1269;Porites astreoides;380;M1, Discovery Bay, Jamaica;18,472283;-77,40875;361;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;3.52;mean;0.3;standard_error;NA;4;Single colonies in contact with Dictyota sp. Macroalgae
118888;1;1;1269;Porites astreoides;369;Rio Bueno, Jamaica;18,479459;-77,459666;361;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4;mean;0.32;standard_error;NA;4;Single colonies in contact with Dictyota sp. Macroalgae
118889;1;1;1269;Porites astreoides;381;Dairy Bull, Jamaica;18,46805;-77,388367;361;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4.2;mean;0.4;standard_error;NA;3;Two aggregated colonies in contact with one another
118890;1;1;1269;Porites astreoides;381;Dairy Bull, Jamaica;18,46805;-77,388367;361;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4.8;mean;0.52;standard_error;NA;3;Two aggregated colonies in contact with one another, one of which was in contact with a colony of the faster growing competitior A. palmata
118891;1;1;1269;Porites astreoides;381;Dairy Bull, Jamaica;18,46805;-77,388367;361;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4.33;mean;0.53;standard_error;NA;3;Single colony of P. astreoides in contact with a colony of Sidastrea siderea
118901;1;9;190;Acropora valenciennesi;250;Sampela, Wakatobi, Tukang Besi;-5,474706;123,732718;331;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;4;Callipers;71;mean;5;standard_deviation;NA;18;
118902;1;9;190;Acropora valenciennesi;250;Sampela, Wakatobi, Tukang Besi;-5,474706;123,732718;331;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;4;Callipers;113;mean;22;standard_deviation;NA;18;
118903;1;9;190;Acropora valenciennesi;257;Hoga, Wakatobi MNP, Tukand Besi ;-5,4717155;123,7724579;331;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;4;Callipers;135;mean;5;standard_deviation;NA;18;
118904;1;9;190;Acropora valenciennesi;257;Hoga, Wakatobi MNP, Tukand Besi ;-5,4717155;123,7724579;331;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;4;Callipers;282;mean;19;standard_deviation;NA;18;
118905;1;9;190;Acropora valenciennesi;258;Kaledupa, Wakatobi MNP, Tukand Besi ;-5,5294699;123,7741746;331;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;4;Callipers;142;mean;9;standard_deviation;NA;18;
118906;1;9;190;Acropora valenciennesi;258;Kaledupa, Wakatobi MNP, Tukand Besi ;-5,5294699;123,7741746;331;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;4;Callipers;333;mean;42;standard_deviation;NA;18;
118907;1;9;1304;Porites lutea;250;Sampela, Wakatobi, Tukang Besi;-5,474706;123,732718;331;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;4;Callipers;3.98;mean;1.32;standard_deviation;NA;3;
118908;1;9;1304;Porites lutea;257;Hoga, Wakatobi MNP, Tukand Besi ;-5,4717155;123,7724579;331;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;4;Callipers;10.04;mean;3.34;standard_deviation;NA;3;
118909;1;9;1304;Porites lutea;258;Kaledupa, Wakatobi MNP, Tukand Besi ;-5,5294699;123,7741746;331;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;4;Callipers;15.26;mean;4.83;standard_deviation;NA;3;
118940;1;9;589;Diploria labyrinthiformis;463;Castle Harbour, Bermuda;32,3482;-64,6791;742;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);4.43;mean;1.23;standard_deviation;NA;714;
118941;1;9;589;Diploria labyrinthiformis;466;North Rock, Bermuda Island;32,4514;-64,808;742;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);3.43;mean;0.59;standard_deviation;NA;273;
118942;1;9;589;Diploria labyrinthiformis;467;3-Hill Shoals, Bermuda Island;32,4083;-64,786;742;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);4.47;mean;0.57;standard_deviation;NA;126;
118943;1;9;589;Diploria labyrinthiformis;468;Bermuda Island, South Shore;32,3279;-64,6909;742;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);3.57;mean;0.83;standard_deviation;NA;567;
118944;1;8;973;Orbicella annularis;386;Hess Reef, St. Croix;7,68903;-64,753618;602;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);0.86;mean;0.23;standard_deviation;NA;8;
118945;1;8;973;Orbicella annularis;248;Buck Island, St. Croix;17,790045;-64,62038;602;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);1.16;mean;0.21;standard_deviation;NA;9;
118946;1;8;973;Orbicella annularis;388;Tague Bay Back-Reef, St. Croix;17,762394;-64,606155;602;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);0.92;mean;0.28;standard_deviation;NA;7;
118947;1;8;973;Orbicella annularis;387;Tague Bay Fore-Reef, St. Croix;17,76481;-64,613812;602;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);0.9;mean;0.26;standard_deviation;NA;6;
118948;1;8;973;Orbicella annularis;389;Christiansted Harbor Fore-Reef, St. Croix;17,758092;-64,714239;602;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);0.95;mean;0.26;standard_deviation;NA;7;
118949;1;8;973;Orbicella annularis;390;Christiansted Harbor Back Reef-Round Reef, St. Croix;17,754832;-64,698232;602;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);1.15;mean;0.28;standard_deviation;NA;9;
118950;1;8;973;Orbicella annularis;391;Manchenil Bay, St. Croix;17,699765;-64,704354;602;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);0.79;mean;0.22;standard_deviation;NA;7;
118951;1;8;973;Orbicella annularis;392;Seaward of St. Croix Airport;17,675312;-64,795361;602;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);1;mean;0.22;standard_deviation;NA;8;
118952;1;9;1279;Porites compressa;337;Big Island, Hawaii;19,598607;-155,66803;369;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);5.9;mean;1.1;standard_error;NA;3;
118953;1;9;1279;Porites compressa;337;Big Island, Hawaii;19,598607;-155,66803;369;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);8.8;mean;0.3;standard_error;NA;3;coral fragments with anomalous growth (hyperplasia)
118954;1;1;973;Orbicella annularis;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;278;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;6.68;mean;2;standard_deviation;NA;3;
118954;1;1;973;Orbicella annularis;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;278;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;2;Alizarin stain;6.68;mean;2;standard_deviation;NA;3;
118955;1;9;973;Orbicella annularis;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;278;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;2;Alizarin stain;4.28;mean;2.2;standard_deviation;NA;13;
118955;1;9;973;Orbicella annularis;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;278;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;4.79;mean;2.4;standard_deviation;NA;13;
118956;1;9;973;Orbicella annularis;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;278;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;2.14;mean;0.4;standard_deviation;NA;21;
118956;1;9;973;Orbicella annularis;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;278;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;2;Alizarin stain;5.09;mean;2;standard_deviation;NA;22;
118957;1;9;973;Orbicella annularis;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;278;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;2;Alizarin stain;4.82;mean;2;standard_deviation;NA;15;
118957;1;9;973;Orbicella annularis;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;278;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;1.7;mean;0.4;standard_deviation;NA;16;
118958;1;9;973;Orbicella annularis;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;278;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;1.86;mean;0.6;standard_deviation;NA;23;
